lr:0.01 batch_size:8 out_dim:112 hidden_dim:32 alp:2.15 belt:1.55 
PATH:../pre-trained/PHEMEall/lr0.01bs8od112hd32al2.15be1.55/repeat0/
Start for fold:1
init time:3.4264981746673584 
Epoch:1
Repeat: 1,Fold: 1, Epoch: 1, step:   100, loss: 0.8776,loss_dis: 1.8095, acc: 0.5900 
Repeat: 1,Fold: 1, Epoch: 1, step:   200, loss: 0.9850,loss_dis: 0.3711, acc: 0.5700 
Repeat: 1,Fold: 1, Epoch: 1, step:   300, loss: 0.7495,loss_dis: 0.2313, acc: 0.5100 
Repeat: 1,Fold: 1, Epoch: 1, step:   400, loss: 0.7236,loss_dis: 0.1929, acc: 0.5500 
Repeat: 1,Fold: 1, Epoch: 1, step:   500, loss: 0.8183,loss_dis: 0.1672, acc: 0.5600 
Repeat: 1,Fold: 1, Epoch: 1, step:   600, loss: 0.6946,loss_dis: 0.1468, acc: 0.4900 
Repeat: 1,Fold: 1, Epoch: 1, step:   700, loss: 0.6616,loss_dis: 0.1381, acc: 0.5400 
Repeat: 1,Fold: 1, Epoch: 1, step:   800, loss: 0.7305,loss_dis: 0.1383, acc: 0.5300 
Repeat: 1,Fold: 1, Epoch: 1, step:   900, loss: 0.6494,loss_dis: 0.1304, acc: 0.6300 
Repeat: 1,Fold: 1, Epoch: 1, step:  1000, loss: 0.6086,loss_dis: 0.1302, acc: 0.6100 
Repeat: 1,Fold: 1, Epoch: 1, step:  1100, loss: 0.6718,loss_dis: 0.1292, acc: 0.5500 
Repeat: 1,Fold: 1, Epoch: 1, step:  1200, loss: 0.7232,loss_dis: 0.1373, acc: 0.6200 
Repeat: 1,Fold: 1, Epoch: 1, step:  1300, loss: 0.7631,loss_dis: 0.1358, acc: 0.4700 
Repeat: 1,Fold: 1, Epoch: 1, step:  1400, loss: 0.5280,loss_dis: 0.1340, acc: 0.7200 
Repeat: 1,Fold: 1, Epoch: 1, step:  1500, loss: 0.6291,loss_dis: 0.1561, acc: 0.6400 
Repeat: 1,Fold: 1, Epoch: 1, step:  1600, loss: 0.7573,loss_dis: 0.1533, acc: 0.6000 
Repeat: 1,Fold: 1, Epoch: 1, step:  1700, loss: 0.4644,loss_dis: 0.1348, acc: 0.7700 
Repeat: 1,Fold: 1, Epoch: 1, step:  1800, loss: 0.5729,loss_dis: 0.1361, acc: 0.6900 
Repeat: 1,Fold: 1, Epoch: 1, step:  1900, loss: 0.5494,loss_dis: 0.1294, acc: 0.7000 
Repeat: 1,Fold: 1, Epoch: 1, step:  2000, loss: 0.4199,loss_dis: 0.1335, acc: 0.7700 
Repeat: 1,Fold: 1, Epoch: 1, step:  2100, loss: 0.4811,loss_dis: 0.1417, acc: 0.8000 
Repeat: 1,Fold: 1, Epoch: 1, step:  2200, loss: 0.4705,loss_dis: 0.1357, acc: 0.7600 
Repeat: 1,Fold: 1, Epoch: 1, step:  2300, loss: 0.5274,loss_dis: 0.1519, acc: 0.7100 
Repeat: 1,Fold: 1, Epoch: 1, step:  2400, loss: 0.6117,loss_dis: 0.1419, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 1, step:  2500, loss: 0.4783,loss_dis: 0.1251, acc: 0.7400 
Repeat: 1,Fold: 1, Epoch: 1, step:  2600, loss: 0.6618,loss_dis: 0.1273, acc: 0.6600 
Repeat: 1,Fold: 1, Epoch: 1, step:  2700, loss: 0.5393,loss_dis: 0.1314, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 1, step:  2800, loss: 0.6139,loss_dis: 0.1365, acc: 0.7000 
Repeat: 1,Fold: 1, Epoch: 1, step:  2900, loss: 0.6707,loss_dis: 0.1243, acc: 0.6500 
Repeat: 1,Fold: 1, Epoch: 1, step:  3000, loss: 0.5595,loss_dis: 0.1162, acc: 0.6400 
Repeat: 1,Fold: 1, Epoch: 1, step:  3100, loss: 0.5015,loss_dis: 0.1224, acc: 0.7000 
Repeat: 1,Fold: 1, Epoch: 1, step:  3200, loss: 0.5137,loss_dis: 0.1251, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 1, step:  3300, loss: 0.4741,loss_dis: 0.1210, acc: 0.8200 
Repeat: 1,Fold: 1, Epoch: 1, step:  3400, loss: 0.5833,loss_dis: 0.1215, acc: 0.6800 
Repeat: 1,Fold: 1, Epoch: 1, step:  3500, loss: 0.4841,loss_dis: 0.1187, acc: 0.7200 
Repeat: 1,Fold: 1, Epoch: 1, step:  3600, loss: 0.6694,loss_dis: 0.1163, acc: 0.6400 
Repeat: 1,Fold: 1, Epoch: 1, step:  3700, loss: 0.5720,loss_dis: 0.1143, acc: 0.6700 
Repeat: 1,Fold: 1, Epoch: 1, step:  3800, loss: 0.5611,loss_dis: 0.1148, acc: 0.6600 
Repeat: 1,Fold: 1, Epoch: 1, step:  3900, loss: 0.5879,loss_dis: 0.1121, acc: 0.6500 
Repeat: 1,Fold: 1, Epoch: 1, step:  4000, loss: 0.4964,loss_dis: 0.1143, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 1, step:  4100, loss: 0.5145,loss_dis: 0.1187, acc: 0.7000 
Repeat: 1,Fold: 1, Epoch: 1, step:  4200, loss: 0.4976,loss_dis: 0.1192, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 1, step:  4300, loss: 0.5302,loss_dis: 0.1127, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 1, step:  4400, loss: 0.4307,loss_dis: 0.1144, acc: 0.7800 
Repeat: 1,Fold: 1, Epoch: 1, step:  4500, loss: 0.5520,loss_dis: 0.1060, acc: 0.7100 
Repeat: 1,Fold: 1, Epoch: 1, step:  4600, loss: 0.5565,loss_dis: 0.1097, acc: 0.7300 
Validation loss: 0.5438, Validation loss_dis: 0.0844,Validation accuracy: 0.6833
Real Precision: 0.9146, Real Recall: 0.5799, Real F1: 0.7098
Fake Precision: 0.5134, Fake Recall: 0.8912, Fake F1: 0.6515
Update model at epoch:1
time for a epoch:283.7508776187897
Epoch:2
Repeat: 1,Fold: 1, Epoch: 2, step:   100, loss: 0.5094,loss_dis: 0.1064, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 2, step:   200, loss: 0.5901,loss_dis: 0.1111, acc: 0.6800 
Repeat: 1,Fold: 1, Epoch: 2, step:   300, loss: 0.5474,loss_dis: 0.1076, acc: 0.6800 
Repeat: 1,Fold: 1, Epoch: 2, step:   400, loss: 0.4791,loss_dis: 0.1147, acc: 0.7400 
Repeat: 1,Fold: 1, Epoch: 2, step:   500, loss: 0.6282,loss_dis: 0.1153, acc: 0.6300 
Repeat: 1,Fold: 1, Epoch: 2, step:   600, loss: 0.5108,loss_dis: 0.1095, acc: 0.7200 
Repeat: 1,Fold: 1, Epoch: 2, step:   700, loss: 0.4780,loss_dis: 0.1092, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 2, step:   800, loss: 0.5649,loss_dis: 0.1153, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 2, step:   900, loss: 0.4572,loss_dis: 0.1076, acc: 0.8100 
Repeat: 1,Fold: 1, Epoch: 2, step:  1000, loss: 0.4491,loss_dis: 0.1163, acc: 0.7200 
Repeat: 1,Fold: 1, Epoch: 2, step:  1100, loss: 0.4500,loss_dis: 0.1146, acc: 0.7700 
Repeat: 1,Fold: 1, Epoch: 2, step:  1200, loss: 0.5528,loss_dis: 0.1228, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 2, step:  1300, loss: 0.5085,loss_dis: 0.1172, acc: 0.7000 
Repeat: 1,Fold: 1, Epoch: 2, step:  1400, loss: 0.3842,loss_dis: 0.1172, acc: 0.8100 
Repeat: 1,Fold: 1, Epoch: 2, step:  1500, loss: 0.5064,loss_dis: 0.1162, acc: 0.7300 
Repeat: 1,Fold: 1, Epoch: 2, step:  1600, loss: 0.4527,loss_dis: 0.1148, acc: 0.7900 
Repeat: 1,Fold: 1, Epoch: 2, step:  1700, loss: 0.4295,loss_dis: 0.1135, acc: 0.8100 
Repeat: 1,Fold: 1, Epoch: 2, step:  1800, loss: 0.3578,loss_dis: 0.1036, acc: 0.8400 
Repeat: 1,Fold: 1, Epoch: 2, step:  1900, loss: 0.4293,loss_dis: 0.1123, acc: 0.7900 
Repeat: 1,Fold: 1, Epoch: 2, step:  2000, loss: 0.5324,loss_dis: 0.1078, acc: 0.7400 
Repeat: 1,Fold: 1, Epoch: 2, step:  2100, loss: 0.4298,loss_dis: 0.1082, acc: 0.8000 
Repeat: 1,Fold: 1, Epoch: 2, step:  2200, loss: 0.4592,loss_dis: 0.1062, acc: 0.7900 
Repeat: 1,Fold: 1, Epoch: 2, step:  2300, loss: 0.5598,loss_dis: 0.1068, acc: 0.7600 
Repeat: 1,Fold: 1, Epoch: 2, step:  2400, loss: 0.5351,loss_dis: 0.1084, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 2, step:  2500, loss: 0.4347,loss_dis: 0.1110, acc: 0.8300 
Repeat: 1,Fold: 1, Epoch: 2, step:  2600, loss: 0.5384,loss_dis: 0.1078, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 2, step:  2700, loss: 0.4885,loss_dis: 0.1031, acc: 0.7600 
Repeat: 1,Fold: 1, Epoch: 2, step:  2800, loss: 0.5563,loss_dis: 0.1126, acc: 0.7200 
Repeat: 1,Fold: 1, Epoch: 2, step:  2900, loss: 0.4080,loss_dis: 0.1082, acc: 0.8400 
Repeat: 1,Fold: 1, Epoch: 2, step:  3000, loss: 0.4081,loss_dis: 0.1113, acc: 0.8400 
Repeat: 1,Fold: 1, Epoch: 2, step:  3100, loss: 0.5337,loss_dis: 0.1136, acc: 0.7500 
Repeat: 1,Fold: 1, Epoch: 2, step:  3200, loss: 0.3920,loss_dis: 0.1071, acc: 0.8200 
Repeat: 1,Fold: 1, Epoch: 2, step:  3300, loss: 0.2977,loss_dis: 0.1131, acc: 0.8900 
Repeat: 1,Fold: 1, Epoch: 2, step:  3400, loss: 0.4713,loss_dis: 0.1155, acc: 0.7600 
Repeat: 1,Fold: 1, Epoch: 2, step:  3500, loss: 0.6330,loss_dis: 0.1135, acc: 0.6900 
Repeat: 1,Fold: 1, Epoch: 2, step:  3600, loss: 0.3869,loss_dis: 0.1115, acc: 0.8500 
Repeat: 1,Fold: 1, Epoch: 2, step:  3700, loss: 0.5878,loss_dis: 0.1177, acc: 0.7100 
Repeat: 1,Fold: 1, Epoch: 2, step:  3800, loss: 0.4488,loss_dis: 0.1092, acc: 0.8000 
Repeat: 1,Fold: 1, Epoch: 2, step:  3900, loss: 0.4815,loss_dis: 0.1066, acc: 0.7700 
Repeat: 1,Fold: 1, Epoch: 2, step:  4000, loss: 0.4112,loss_dis: 0.1140, acc: 0.8200 
Repeat: 1,Fold: 1, Epoch: 2, step:  4100, loss: 0.4786,loss_dis: 0.1181, acc: 0.7800 
Repeat: 1,Fold: 1, Epoch: 2, step:  4200, loss: 0.4792,loss_dis: 0.1179, acc: 0.7600 
Repeat: 1,Fold: 1, Epoch: 2, step:  4300, loss: 0.4576,loss_dis: 0.1186, acc: 0.7400 
Repeat: 1,Fold: 1, Epoch: 2, step:  4400, loss: 0.3819,loss_dis: 0.1181, acc: 0.8000 
Repeat: 1,Fold: 1, Epoch: 2, step:  4500, loss: 0.4124,loss_dis: 0.1119, acc: 0.7900 
Repeat: 1,Fold: 1, Epoch: 2, step:  4600, loss: 0.4429,loss_dis: 0.1208, acc: 0.8200 
Validation loss: 0.4452, Validation loss_dis: 0.0967,Validation accuracy: 0.8038
Real Precision: 0.8703, Real Recall: 0.8299, Real F1: 0.8496
Fake Precision: 0.6872, Fake Recall: 0.7513, Fake F1: 0.7178
Update model at epoch:2
time for a epoch:155.08605527877808
Epoch:3
Repeat: 1,Fold: 1, Epoch: 3, step:   100, loss: 0.5072,loss_dis: 0.1107, acc: 0.7400 
Repeat: 1,Fold: 1, Epoch: 3, step:   200, loss: 0.4496,loss_dis: 0.1086, acc: 0.7800 
Repeat: 1,Fold: 1, Epoch: 3, step:   300, loss: 0.4217,loss_dis: 0.1041, acc: 0.8000 
Repeat: 1,Fold: 1, Epoch: 3, step:   400, loss: 0.5309,loss_dis: 0.1127, acc: 0.7600 
